date,temperature_2m,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,surface_pressure,precipitation,cloud_cover,relative_humidity_2m
2023-02-01 00:00:00+00:00,3.7565,16.279802,33.46645,251.96562,258.2066,23.4,1022.29584,0.0,3.0,84.63182
2023-02-01 01:00:00+00:00,3.9065,17.076298,34.245445,251.56496,257.8632,27.359999,1021.99835,0.0,100.0,84.649055
2023-02-01 02:00:00+00:00,4.1064997,17.418196,34.245445,251.93944,257.8632,28.08,1021.8008,0.0,80.0,81.40048
2023-02-01 03:00:00+00:00,4.0065,18.214718,35.538033,251.56496,256.52682,29.16,1021.50073,0.0,69.0,80.51371
2023-02-01 04:00:00+00:00,4.1064997,18.448023,35.65454,252.97939,258.34973,30.239998,1021.40204,0.0,77.0,80.23891
2023-02-01 05:00:00+00:00,4.2565,18.25026,34.80848,255.14134,259.27118,29.88,1021.10443,0.0,76.0,81.129425
2023-02-01 06:00:00+00:00,4.2565,18.0,34.877293,253.73972,258.6901,29.519999,1021.5033,0.0,49.0,82.596214
2023-02-01 07:00:00+00:00,4.0065,18.0,34.877293,253.73972,258.6901,29.519999,1021.60046,0.0,12.0,84.96384
2023-02-01 08:00:00+00:00,4.2064996,20.176065,37.351624,254.47583,259.44824,32.399998,1022.0015,0.0,15.0,84.68345
2023-02-01 09:00:00+00:00,5.4564996,22.450264,37.419224,254.18074,258.9063,35.64,1022.0144,0.0,86.0,80.43177
2023-02-01 10:00:00+00:00,7.2064996,25.721743,36.832767,263.57135,265.51547,45.719997,1021.93256,0.0,86.0,73.87366
2023-02-01 11:00:00+00:00,8.4065,24.448214,34.80848,256.373,259.27118,41.039997,1022.1441,0.0,38.0,70.77759
2023-02-01 12:00:00+00:00,8.9065,25.582806,36.509396,256.15927,257.4712,42.48,1021.8501,0.0,72.0,69.64063
2023-02-01 13:00:00+00:00,9.8065,31.06239,44.039345,274.65326,274.21902,48.239998,1021.5599,0.0,100.0,63.50376
2023-02-01 14:00:00+00:00,9.8065,24.842607,36.735878,270.8303,271.68463,50.039997,1021.4602,0.0,100.0,65.55112
2023-02-01 15:00:00+00:00,9.4065,22.608458,35.543507,260.83774,263.01904,39.6,1021.3566,0.0,100.0,69.254105
2023-02-01 16:00:00+00:00,8.9565,22.253124,36.65995,260.69012,262.6657,36.719997,1021.6513,0.0,100.0,72.13941
2023-02-01 17:00:00+00:00,8.0565,21.542923,38.046055,260.38034,263.4803,36.0,1021.94116,0.0,100.0,75.60348
2023-02-01 18:00:00+00:00,7.6565,21.349546,38.202427,264.19336,267.2994,34.92,1022.2365,0.0,100.0,77.417404
2023-02-01 19:00:00+00:00,7.2064996,20.364674,36.832767,261.87,265.51547,34.56,1022.43115,0.0,100.0,81.24532
2023-02-01 20:00:00+00:00,6.8065,20.721119,37.16553,262.01077,266.11215,33.48,1022.5271,0.0,100.0,84.3844
2023-02-01 21:00:00+00:00,6.5065,19.852295,36.367126,265.84042,268.8656,33.48,1022.9227,0.0,96.0,84.94338
2023-02-01 22:00:00+00:00,6.3065,19.852295,36.719997,265.84042,270.0,32.039997,1023.21985,0.0,61.0,85.81961
2023-02-01 23:00:00+00:00,6.0565,19.164719,36.36,264.61078,270.0,32.399998,1023.1176,0.0,87.0,87.92631
2023-02-02 00:00:00+00:00,5.8065,17.935081,34.746994,259.59235,264.05322,30.960001,1023.3142,0.0,36.0,89.45854
2023-02-02 01:00:00+00:00,5.9564996,17.163355,33.24498,260.34018,265.03033,29.519999,1023.4156,0.0,14.0,89.47059
2023-02-02 02:00:00+00:00,5.6565,15.111424,31.129074,257.61926,264.02576,27.359999,1023.31287,0.0,88.0,90.392166
2023-02-02 03:00:00+00:00,5.4564996,14.759999,30.37683,257.3196,264.55975,24.48,1023.31067,0.0,98.0,90.69508
2023-02-02 04:00:00+00:00,5.1565,13.910169,29.574827,259.56256,266.51074,23.759998,1023.40717,0.0,71.0,91.63461
2023-02-02 05:00:00+00:00,4.7565,12.864649,27.952787,252.07199,262.6005,22.68,1023.40344,0.0,99.0,93.23527
2023-02-02 06:00:00+00:00,4.5565,14.578888,29.795301,249.77505,258.147,23.4,1023.4011,0.0,99.0,94.21433
2023-02-02 07:00:00+00:00,4.4065,13.570615,28.817993,248.19853,257.00537,23.759998,1023.7983,0.0,82.0,93.54597
2023-02-02 08:00:00+00:00,4.5565,13.0447235,28.829233,242.02061,254.05453,21.96,1023.8997,0.0,76.0,93.55353
2023-02-02 09:00:00+00:00,6.5065,16.516901,30.190672,253.5399,261.77338,25.56,1024.3187,0.0,85.0,91.40308
2023-02-02 10:00:00+00:00,9.106501,22.033648,32.058193,265.31418,268.06946,36.0,1024.8436,0.0,100.0,85.522575
2023-02-02 11:00:00+00:00,10.106501,27.0024,38.18716,270.7639,272.16104,44.28,1025.0535,0.0,100.0,81.63295
2023-02-02 12:00:00+00:00,10.5565,25.417631,35.900864,254.38895,254.29129,44.639996,1024.7588,0.1,100.0,77.87267
2023-02-02 13:00:00+00:00,11.106501,22.253124,31.667723,260.69012,261.50153,43.92,1024.3652,0.1,100.0,74.820366
2023-02-02 14:00:00+00:00,10.9065,22.89611,34.417206,253.55954,254.21918,37.079998,1024.0643,0.0,100.0,78.19366
2023-02-02 15:00:00+00:00,10.9065,22.66857,34.3833,249.55037,252.32379,38.16,1023.9646,0.0,100.0,78.72992
2023-02-02 16:00:00+00:00,10.5065,21.518847,35.016357,252.47433,255.10648,36.719997,1024.3591,0.0,100.0,78.94006
2023-02-02 17:00:00+00:00,9.606501,20.150354,35.11061,251.24126,254.53873,34.92,1024.4501,0.0,94.0,81.287056
2023-02-02 18:00:00+00:00,9.0065,21.068459,36.896046,250.0168,252.97939,33.839996,1024.5436,0.0,100.0,85.21873
2023-02-02 19:00:00+00:00,8.4065,22.206486,39.413013,250.09616,253.55132,35.64,1024.9364,0.0,100.0,87.53364
2023-02-02 20:00:00+00:00,8.1565,23.491207,40.960976,254.89885,257.30734,38.519997,1025.0338,0.0,100.0,88.72452
2023-02-02 21:00:00+00:00,8.8065,22.007162,37.08175,266.24835,269.44376,38.88,1025.838,0.0,100.0,84.32155
2023-02-02 22:00:00+00:00,8.3065,18.709612,34.38895,258.9063,263.9911,34.92,1025.733,0.0,96.0,85.436935
2023-02-02 23:00:00+00:00,7.6064997,19.592731,35.80507,249.56708,254.84587,30.960001,1025.3271,0.0,87.0,89.60173
2023-02-03 00:00:00+00:00,7.4065,19.930477,37.038033,249.92838,254.20753,31.68,1025.5248,0.0,87.0,90.83296
2023-02-03 01:00:00+00:00,7.8564997,20.696085,37.936893,256.93066,260.71652,33.12,1025.7286,0.0,100.0,90.24098
2023-02-03 02:00:00+00:00,8.4065,22.702845,39.18712,255.30263,259.41272,36.719997,1025.4349,0.0,100.0,89.972565
2023-02-03 03:00:00+00:00,8.9565,22.314192,38.36492,259.7779,264.0755,37.079998,1025.5405,0.0,100.0,88.186554
2023-02-03 04:00:00+00:00,9.4565,21.749481,36.758804,257.57407,261.55255,36.36,1025.3457,0.0,92.0,85.26751
2023-02-03 05:00:00+00:00,8.6565,20.345573,36.871452,256.70142,260.44577,34.92,1025.637,0.0,96.0,88.46295
2023-02-03 06:00:00+00:00,8.0065,21.915693,39.061245,255.73544,260.45093,35.28,1026.0294,0.0,98.0,92.1316
2023-02-03 07:00:00+00:00,7.9564996,20.345573,36.871452,256.70142,260.44577,35.28,1026.1284,0.0,99.0,92.4453
2023-02-03 08:00:00+00:00,7.9065,18.175545,33.933697,262.0305,265.74124,32.760002,1026.8262,0.0,99.0,92.12556
2023-02-03 09:00:00+00:00,8.8065,18.289274,31.035257,259.79608,266.00916,29.16,1027.633,0.0,99.0,89.08392
2023-02-03 10:00:00+00:00,10.3065,20.211363,29.528778,265.91446,268.60284,34.92,1027.9474,0.0,100.0,83.91887
2023-02-03 11:00:00+00:00,11.4065,21.67487,29.627363,274.76355,274.87918,36.719997,1028.5566,0.0,99.0,80.427734
2023-02-03 12:00:00+00:00,11.4565,20.780453,28.202042,284.03625,284.03625,36.0,1029.0559,0.0,87.0,77.74607
2023-02-03 13:00:00+00:00,12.2565,20.523157,27.248457,285.25516,285.32156,34.56,1028.964,0.0,70.0,75.01738
2023-02-03 14:00:00+00:00,12.3065,19.483284,26.208395,286.09088,285.94547,33.839996,1028.9646,0.0,75.0,75.0259
2023-02-03 15:00:00+00:00,12.0065,16.946787,22.963936,282.26477,283.60056,32.399998,1029.0614,0.0,100.0,74.97473
2023-02-03 16:00:00+00:00,11.4065,13.684735,22.33161,268.49258,271.84756,28.08,1029.4541,0.0,100.0,78.26976
2023-02-03 17:00:00+00:00,10.5565,13.627795,24.336637,257.79956,262.34946,21.96,1030.0442,0.0,100.0,81.413864
2023-02-03 18:00:00+00:00,10.106501,13.708391,25.099514,256.32867,261.75375,22.68,1030.638,0.0,100.0,82.193474
2023-02-03 19:00:00+00:00,9.6565,13.397612,24.842607,263.82993,269.1697,22.319998,1031.132,0.0,100.0,83.55606
2023-02-03 20:00:00+00:00,9.356501,11.542478,22.7057,266.42374,272.72626,21.24,1031.428,0.0,100.0,85.54918
2023-02-03 21:00:00+00:00,7.7064996,8.669949,21.288757,265.23645,273.87845,18.359999,1031.6105,0.0,100.0,93.388435
2023-02-03 22:00:00+00:00,6.3564997,7.208994,18.448023,272.86234,287.0206,13.32,1031.9956,0.0,96.0,96.27496
2023-02-03 23:00:00+00:00,4.9564996,9.531505,15.042659,259.1145,291.03757,11.879999,1032.4796,0.0,45.0,98.27212
2023-02-04 00:00:00+00:00,6.6064997,7.92,19.48661,270.0,281.72507,11.879999,1032.9954,0.0,48.0,94.30638
2023-02-04 01:00:00+00:00,6.3564997,9.007196,21.485697,267.70944,278.6731,14.04,1033.0924,0.0,40.0,94.951126
2023-02-04 02:00:00+00:00,6.2565,9.3669195,21.746504,267.79745,276.65433,15.119999,1033.3906,0.0,29.0,95.27688
2023-02-04 03:00:00+00:00,6.0565,8.707238,20.991426,262.8751,275.90604,15.119999,1033.3887,0.0,100.0,96.266136
2023-02-04 04:00:00+00:00,6.0065,7.771331,19.829433,256.60748,273.12207,13.679999,1033.2883,0.0,100.0,96.26468
2023-02-04 05:00:00+00:00,6.6565,7.8625183,18.72346,254.05453,271.10168,13.32,1033.3949,0.1,100.0,95.29165
2023-02-04 06:00:00+00:00,6.9065,7.42159,16.563911,247.1663,268.75467,12.959999,1033.4971,0.1,100.0,94.97279
2023-02-04 07:00:00+00:00,6.7565,6.12,14.081478,241.92761,265.60138,11.879999,1033.7947,0.0,100.0,95.62478
2023-02-04 08:00:00+00:00,6.6565,6.763786,14.044615,244.7989,268.53122,10.08,1034.1925,0.0,100.0,95.62134
2023-02-04 09:00:00+00:00,7.2064996,8.699793,15.124284,245.55606,268.6361,13.32,1034.6967,0.1,100.0,93.36284
2023-02-04 10:00:00+00:00,7.9564996,8.647496,11.879999,267.6141,270.0,14.759999,1035.203,0.0,100.0,90.24839
2023-02-04 11:00:00+00:00,8.3065,8.311245,11.159999,265.03033,270.0,14.759999,1035.3063,0.1,100.0,90.27425
2023-02-04 12:00:00+00:00,8.606501,13.339445,18.359999,266.906,270.0,15.119999,1035.7085,0.1,100.0,84.589874
2023-02-04 13:00:00+00:00,9.106501,13.004921,17.771753,274.76355,276.98096,23.039999,1035.813,0.0,100.0,76.57558
2023-02-04 14:00:00+00:00,9.4065,11.252519,15.273505,277.3523,278.13,21.96,1035.617,0.0,98.0,70.23189
2023-02-04 15:00:00+00:00,9.2565,10.086427,14.759999,267.95465,270.0,19.44,1035.5156,0.0,100.0,70.448616
2023-02-04 16:00:00+00:00,8.9065,7.69592,14.869351,259.21576,263.04712,16.56,1035.5121,0.0,93.0,72.89195
2023-02-04 17:00:00+00:00,8.106501,7.8625183,18.584509,254.05453,261.08514,12.599999,1035.8031,0.0,100.0,76.411385
2023-02-04 18:00:00+00:00,8.2065,7.628263,17.727943,250.70985,257.0926,13.32,1036.0035,0.0,100.0,75.10041
2023-02-04 19:00:00+00:00,7.6565,7.5170207,18.129137,253.30067,263.15732,12.24,1036.2971,0.0,100.0,77.68962
2023-02-04 20:00:00+00:00,7.6064997,8.557102,19.06301,247.75093,259.1145,13.32,1036.5956,0.0,100.0,79.333374
2023-02-04 21:00:00+00:00,7.3564997,9.693296,21.542923,248.19853,260.38034,15.4800005,1036.6926,0.0,91.0,83.278015
2023-02-04 22:00:00+00:00,6.8564997,9.904906,22.782625,250.9064,264.55975,15.84,1036.4882,0.0,100.0,89.23182
2023-02-04 23:00:00+00:00,7.3564997,11.620809,22.751316,253.81071,265.4623,18.359999,1036.3936,0.0,100.0,89.27252
2023-02-05 00:00:00+00:00,7.7565,11.879999,24.442911,270.0,279.32352,19.44,1036.9962,0.0,100.0,86.56946
2023-02-05 01:00:00+00:00,8.4065,14.118243,26.405453,289.35907,295.8663,22.68,1037.0026,0.0,100.0,83.98474
2023-02-05 02:00:00+00:00,8.5065,15.408671,28.019936,307.40543,312.91742,23.759998,1037.4028,0.0,97.0,83.12992
2023-02-05 03:00:00+00:00,7.0565,15.575981,29.515608,326.3099,329.99518,24.84,1037.8866,0.0,0.0,84.118835
2023-02-05 04:00:00+00:00,5.1064997,16.854767,33.137604,340.0168,342.94296,27.359999,1039.3618,0.0,5.0,89.71758
2023-02-05 05:00:00+00:00,4.4065,15.745627,31.311724,349.46088,351.40417,27.359999,1040.3514,0.0,22.0,89.34517
2023-02-05 06:00:00+00:00,3.5065,13.324863,28.808998,358.45187,1.4320632,25.199999,1040.7407,0.0,41.0,88.00467
2023-02-05 07:00:00+00:00,3.0065,14.113653,30.190672,5.8559217,8.22664,22.68,1041.6328,0.0,70.0,84.850624
2023-02-05 08:00:00+00:00,2.7565,13.358861,28.930204,14.036275,16.631037,22.68,1042.3281,0.0,95.0,81.21507
2023-02-05 09:00:00+00:00,3.8565,12.849528,26.525429,11.3098955,18.189138,21.96,1042.6389,0.0,50.0,77.07907
2023-02-05 10:00:00+00:00,5.1064997,13.039754,19.06301,6.3401003,10.885482,22.319998,1042.8519,0.0,84.0,71.3993
2023-02-05 11:00:00+00:00,6.2565,14.241629,19.242327,16.144413,17.418066,25.199999,1042.7642,0.0,98.0,66.89384
2023-02-05 12:00:00+00:00,6.9065,11.090103,14.241629,13.134034,16.144413,26.28,1043.0702,0.0,85.0,68.98537
2023-02-05 13:00:00+00:00,7.5065,9.565437,12.303366,19.798973,20.556128,21.599998,1042.7773,0.0,100.0,68.618675
2023-02-05 14:00:00+00:00,7.7565,11.113451,14.007655,24.904745,25.90646,20.519999,1042.5806,0.0,100.0,66.50352
2023-02-05 15:00:00+00:00,7.7064996,10.948973,14.168641,27.40749,27.216026,20.880001,1042.0812,0.0,98.0,64.15521
2023-02-05 16:00:00+00:00,7.3065,8.766573,14.84318,19.179106,22.833694,19.44,1042.3766,0.0,77.0,65.93047
2023-02-05 17:00:00+00:00,4.3065,9.028754,16.343367,355.42615,7.59456,13.679999,1042.5442,0.0,78.0,81.13633
2023-02-05 18:00:00+00:00,2.6065,9.793058,15.84409,342.8972,1.3019345,12.959999,1042.9248,0.0,76.0,87.60566
2023-02-05 19:00:00+00:00,1.4565,10.948973,14.618837,350.53775,9.926182,12.959999,1042.9124,0.0,68.0,90.4025
2023-02-05 20:00:00+00:00,1.1565,10.24578,14.021525,18.435053,29.197395,12.959999,1042.9092,0.0,6.0,91.03887
2023-02-05 21:00:00+00:00,0.15650001,10.703569,14.186923,19.653913,35.706783,12.959999,1042.8983,0.0,12.0,94.009186
2023-02-05 22:00:00+00:00,-0.2435,9.83268,14.336861,23.749514,38.884502,12.959999,1042.7941,0.0,22.0,95.37453
2023-02-05 23:00:00+00:00,-0.7935,10.383987,12.496718,33.6901,48.503635,12.599999,1042.489,0.0,95.0,96.05604
2023-02-06 00:00:00+00:00,-0.1935,9.504272,13.513193,37.30404,41.760216,12.24,1042.695,0.0,89.0,96.42621
2023-02-06 01:00:00+00:00,-0.0435,7.7043357,11.090103,52.594578,54.246033,10.799999,1042.3975,0.0,87.0,96.782326
2023-02-06 02:00:00+00:00,0.15650001,5.6920996,8.64,108.43504,90.0,9.0,1042.2003,0.0,6.0,98.20383
2023-02-06 03:00:00+00:00,0.30650002,5.315336,8.78872,151.69934,124.992096,6.8399997,1041.9028,0.0,100.0,100.0
2023-02-06 04:00:00+00:00,0.30650002,3.8939953,8.404285,123.6901,133.26433,6.12,1041.4043,0.0,100.0,99.63889
2023-02-06 05:00:00+00:00,0.4065,1.8,5.8603754,360.0,137.4896,4.68,1041.2058,0.0,100.0,99.63919
2023-02-06 06:00:00+00:00,-0.0435,3.8939953,5.95906,56.3099,115.01687,3.96,1040.9017,0.0,100.0,99.637856
2023-02-06 07:00:00+00:00,0.15650001,3.319036,6.1305785,77.4712,130.23628,6.4799995,1040.8044,0.0,100.0,99.63846
2023-02-06 08:00:00+00:00,-0.5935,1.8,5.6920996,233.13002,161.56496,3.6,1040.6964,0.0,100.0,100.0
2023-02-06 09:00:00+00:00,0.1065,4.1046314,5.904439,285.25516,232.43134,9.72,1040.6041,0.0,100.0,97.13873
2023-02-06 10:00:00+00:00,1.5565,1.8,3.8268526,270.0,228.81418,10.440001,1040.5205,0.0,100.0,96.823654
2023-02-06 11:00:00+00:00,3.6065,1.835647,2.5959969,78.6901,123.690094,9.72,1040.4426,0.0,51.0,90.88442
2023-02-06 12:00:00+00:00,6.3065,1.9386592,1.9386592,338.19852,291.80148,10.08,1039.5739,0.0,23.0,77.7507
2023-02-06 13:00:00+00:00,7.7064996,2.3051248,3.0758414,308.65982,290.55612,10.799999,1038.6907,0.0,23.0,70.63956
2023-02-06 14:00:00+00:00,8.2565,1.2979984,1.2979984,326.3099,303.6901,10.799999,1037.7991,0.0,4.0,64.281456
2023-02-06 15:00:00+00:00,8.356501,3.219938,3.8773184,296.56497,291.80148,8.64,1037.2018,0.0,26.0,62.492477
2023-02-06 16:00:00+00:00,7.0065,4.8433046,6.989936,311.98712,304.50858,9.0,1036.7888,0.0,0.0,77.58684
2023-02-06 17:00:00+00:00,3.7565,8.942214,9.449572,319.89914,310.36444,10.440001,1036.5554,0.0,0.0,77.34231
2023-02-06 18:00:00+00:00,5.4065,3.8773184,4.6938257,21.801476,327.52884,10.799999,1036.7723,0.0,2.0,65.983696
2023-02-06 19:00:00+00:00,1.0565,10.495713,9.605998,112.1664,102.99462,11.879999,1036.7258,0.0,8.0,87.13884
2023-02-06 20:00:00+00:00,0.2565,11.753877,13.202726,117.34979,115.8663,13.679999,1036.6174,0.0,36.0,92.65254
2023-02-06 21:00:00+00:00,0.3565,10.799999,15.124284,126.86998,128.23387,14.04,1036.7183,0.0,19.0,94.70555
2023-02-06 22:00:00+00:00,0.30650002,10.233123,14.8257065,140.71062,150.9455,12.24,1036.9172,0.0,0.0,95.74238
2023-02-06 23:00:00+00:00,-0.0435,10.308831,15.629972,167.90526,172.05663,13.32,1036.7137,0.0,2.0,97.135254
2023-02-07 00:00:00+00:00,1.9065,7.208994,12.287555,182.86235,174.95764,11.879999,1036.2363,0.0,0.0,95.79671
2023-02-07 01:00:00+00:00,1.0565,1.484318,7.928178,165.96373,177.39749,7.92,1036.2273,0.0,100.0,99.6411
2023-02-07 02:00:00+00:00,0.30650002,0.71999997,5.506941,360.0,191.30989,2.52,1036.2191,0.0,100.0,100.0
2023-02-07 03:00:00+00:00,-1.1935,2.8799999,5.04,90.0,180.0,3.6,1036.1028,0.0,100.0,99.27001
2023-02-07 04:00:00+00:00,-1.2935,1.2979984,1.835647,33.6901,281.3099,3.96,1035.9026,0.0,100.0,99.26941
2023-02-07 05:00:00+00:00,-1.2435,4.73506,3.9763298,98.74608,84.805664,9.36,1036.2023,0.0,100.0,99.26971
2023-02-07 06:00:00+00:00,-1.0935,3.7064266,7.0911775,119.05451,113.962494,11.159999,1036.1041,0.0,100.0,98.18538
2023-02-07 07:00:00+00:00,-0.5435,3.6,5.904439,126.86999,127.568665,10.440001,1036.4092,0.0,100.0,90.91838
2023-02-07 08:00:00+00:00,-0.3935,3.6,4.8965297,126.86999,143.97253,9.0,1036.9094,0.0,100.0,97.83837
2023-02-07 09:00:00+00:00,-0.0935,1.835647,2.5455842,168.69011,171.86998,8.64,1037.112,0.0,100.0,98.91662
2023-02-07 10:00:00+00:00,0.4565,1.609969,1.835647,206.56499,191.30989,9.0,1037.1182,0.0,100.0,98.208206
2023-02-07 11:00:00+00:00,1.4565,2.1897945,2.6208394,170.53775,164.05453,10.08,1037.2286,0.0,100.0,97.16982
2023-02-07 12:00:00+00:00,3.8065,3.6179552,4.73506,174.2895,171.25392,11.879999,1036.7554,0.0,100.0,86.474464
2023-02-07 13:00:00+00:00,5.1064997,1.4399999,1.609969,270.0,243.43501,11.879999,1036.1708,0.0,69.0,82.704895
2023-02-07 14:00:00+00:00,5.7565,2.5455842,2.8116899,315.0001,309.8055,10.799999,1035.679,0.0,36.0,80.18919
2023-02-07 15:00:00+00:00,5.8564997,2.0991426,2.5959969,329.03632,326.3099,10.440001,1035.6799,0.0,14.0,78.234146
2023-02-07 16:00:00+00:00,5.4564996,1.484318,1.9386592,14.036275,21.801476,8.64,1035.576,0.0,2.0,80.14616
2023-02-07 17:00:00+00:00,4.6565,3.7585104,4.0249224,16.699326,63.435013,3.96,1035.6672,0.0,3.0,81.76692
2023-02-07 18:00:00+00:00,2.6065,6.638072,7.628263,40.601215,70.70986,7.5599995,1035.6455,0.0,0.0,87.60566
2023-02-07 19:00:00+00:00,1.2565,8.209263,10.440001,74.74483,90.0,9.36,1035.9304,0.0,0.0,91.70851
2023-02-07 20:00:00+00:00,-0.6435,10.636766,13.527572,113.962494,115.20109,12.599999,1035.9097,0.0,1.0,97.47703
2023-02-07 21:00:00+00:00,-1.1435,10.464797,14.291592,130.81499,139.08571,12.599999,1035.9042,0.0,4.0,98.90724
2023-02-07 22:00:00+00:00,-1.2435,9.826088,13.237039,151.55717,157.61983,12.24,1035.8035,0.0,0.0,99.26971
